building,format,model,seed,climate,param_id,true_name,value,ref_value,gso_pct,range_lo,range_hi,range_width,dist_to_midpoint_pct,dist_to_lobo_median_pct,dist_to_reference_pct,midpoint_sticky
OfficeMedium,F4,openai/gpt-oss-120b,1542799870,5A,param_6,outdoor_air,0.0035,0.000432,710.1851851851852,0.0,0.00716,0.00716,1.1173184357541868,33.8268156424581,42.849162011173185,True
OfficeMedium,F4,openai/gpt-oss-120b,1542799870,5A,param_7,cooling_cop,5.0,3.399,47.10208884966167,3.111786,6.907214,3.795428,0.25030115180685986,28.666068754301232,42.18233095187157,True
OfficeMedium,F4,openai/gpt-oss-120b,1542799870,5A,param_8,heating_setpoint_C,20.0,20.53,2.5815879201169074,18.088571,21.311429,3.2228579999999987,9.308508162630723,31.028360542102707,16.44503108731447,True
OfficeMedium,F4,openai/gpt-oss-120b,1542799870,5A,param_9,cooling_setpoint_C,24.5,25.65,4.483430799220268,22.740714,26.249286,3.508572000000001,0.14250812011265562,1.42508120112686,32.776867625917276,True
OfficeMedium,F4,openai/gpt-oss-120b,1542799871,5A,param_1,window_u_value,2.8,2.0612,35.84319813700756,1.954957,3.563643,1.6086859999999998,2.5300151800910644,44.51459141187279,45.92568095949116,True
OfficeMedium,F4,openai/gpt-oss-120b,1542799871,5A,param_2,window_shgc,0.42,0.378,11.111111111111107,0.3601,0.4865,0.1264,2.6107594936709058,33.227848101265806,33.227848101265806,True
OfficeMedium,F4,openai/gpt-oss-120b,1542799871,5A,param_3,lighting_W_m2,6.5,6.664,2.4609843937574984,2.461071,10.699929,8.238857999999999,0.9770771628786393,8.775488059146062,1.9905671392807078,True
OfficeMedium,F4,openai/gpt-oss-120b,1542799871,5A,param_4,equipment_W_m2,15.0,8.158,83.86859524393235,0.246143,43.315857,43.069714000000005,15.744241997984936,4.1119381475344845,15.885872843269865,False
OfficeMedium,F4,openai/gpt-oss-120b,1542799871,5A,param_5,occupancy_m2_person,20.0,18.579,7.648420259432689,2.682357,56.020643,53.338286,17.53243439431106,4.0327505087058855,2.6641276024505163,False
OfficeMedium,F4,openai/gpt-oss-120b,1542799871,5A,param_6,outdoor_air,0.0035,0.000432,710.1851851851852,0.0,0.00716,0.00716,1.1173184357541868,33.8268156424581,42.849162011173185,True
OfficeMedium,F4,openai/gpt-oss-120b,1542799871,5A,param_7,cooling_cop,5.0,3.399,47.10208884966167,3.111786,6.907214,3.795428,0.25030115180685986,28.666068754301232,42.18233095187157,True
OfficeMedium,F4,openai/gpt-oss-120b,1542799871,5A,param_8,heating_setpoint_C,20.0,20.53,2.5815879201169074,18.088571,21.311429,3.2228579999999987,9.308508162630723,31.028360542102707,16.44503108731447,True
OfficeMedium,F4,openai/gpt-oss-120b,1542799871,5A,param_9,cooling_setpoint_C,24.5,25.65,4.483430799220268,22.740714,26.249286,3.508572000000001,0.14250812011265562,1.42508120112686,32.776867625917276,True
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799867,5A,param_1,window_u_value,2.23,2.1064,5.867831371059635,1.954957,3.563643,1.6086859999999998,32.90262984821153,10.138709480905536,7.683289342979312,False
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799867,5A,param_2,window_shgc,0.42,0.3754,11.880660628662753,0.3601,0.4865,0.1264,2.6107594936709058,33.227848101265806,35.28481012658226,True
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799867,5A,param_3,lighting_W_m2,6.5,7.554,13.952872650251525,2.461071,10.699929,8.238857999999999,0.9770771628786393,6.481480807170119,12.793035151230917,True
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799867,5A,param_4,equipment_W_m2,3.9,13.961,72.06503832103718,0.246143,43.315857,43.069714000000005,41.516412205569786,18.720811566104196,23.35980220346947,False
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799867,5A,param_5,occupancy_m2_person,9.3,10.007,7.0650544618766755,2.682357,56.020643,53.338286,37.593071513396595,17.39650951663501,1.325501910578827,False
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799867,5A,param_6,outdoor_air,0.0025,0.001509,65.67263088137841,0.0,0.00716,0.00716,15.083798882681561,26.41061452513967,13.84078212290503,False
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799867,5A,param_7,cooling_cop,4.5,3.768,19.426751592356695,3.111786,6.907214,3.795428,13.424045983746764,15.49232392236133,19.286362433960026,True
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799867,5A,param_8,heating_setpoint_C,20.0,21.0,4.761904761904762,18.088571,21.311429,3.2228579999999987,9.308508162630723,30.09750972583959,31.028360542102707,True
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799867,5A,param_9,cooling_setpoint_C,24.0,26.03,7.798693814829047,22.763571,25.906429,3.1428580000000004,10.659088002066934,14.318177913224181,64.59089147521144,True
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799868,5A,param_1,window_u_value,2.23,2.1064,5.867831371059635,1.954957,3.563643,1.6086859999999998,32.90262984821153,10.138709480905536,7.683289342979312,False
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799868,5A,param_2,window_shgc,0.42,0.3754,11.880660628662753,0.3601,0.4865,0.1264,2.6107594936709058,33.227848101265806,35.28481012658226,True
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799868,5A,param_3,lighting_W_m2,5.5,7.554,27.19089224252052,2.461071,10.699929,8.238857999999999,13.114681670687855,18.619085314979333,24.930639659040132,True
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799868,5A,param_4,equipment_W_m2,2.8,13.961,79.94413007664208,0.246143,43.315857,43.069714000000005,44.07041105497008,21.2748104155045,25.913801052869772,False
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799868,5A,param_5,occupancy_m2_person,10.0,10.007,0.06995103427600353,2.682357,56.020643,53.338286,36.28069338411063,16.084131387349043,0.01312378129285908,False
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799868,5A,param_6,outdoor_air,0.0014,0.001509,7.223326706428095,0.0,0.00716,0.00716,30.446927374301673,11.047486033519554,1.522346368715083,False
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799868,5A,param_7,cooling_cop,4.5,3.768,19.426751592356695,3.111786,6.907214,3.795428,13.424045983746764,15.49232392236133,19.286362433960026,True
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799868,5A,param_8,heating_setpoint_C,20.0,21.0,4.761904761904762,18.088571,21.311429,3.2228579999999987,9.308508162630723,30.09750972583959,31.028360542102707,True
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799868,5A,param_9,cooling_setpoint_C,24.0,26.03,7.798693814829047,22.763571,25.906429,3.1428580000000004,10.659088002066934,14.318177913224181,64.59089147521144,True
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799869,5A,param_1,window_u_value,2.41,2.1064,14.413216862894055,1.954957,3.563643,1.6086859999999998,21.713373523484382,21.327965805632683,18.87254566770646,False
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799869,5A,param_2,window_shgc,0.42,0.3754,11.880660628662753,0.3601,0.4865,0.1264,2.6107594936709058,33.227848101265806,35.28481012658226,True
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799869,5A,param_3,lighting_W_m2,7.4,7.554,2.038655017209424,2.461071,10.699929,8.238857999999999,9.946766894149658,4.442363249858179,1.8691910942026182,True
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799869,5A,param_4,equipment_W_m2,4.6,13.961,67.0510708401977,0.246143,43.315857,43.069714000000005,39.891140210496864,17.095539571031278,21.734530208396556,False
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799869,5A,param_5,occupancy_m2_person,9.3,10.007,7.0650544618766755,2.682357,56.020643,53.338286,37.593071513396595,17.39650951663501,1.325501910578827,False
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799869,5A,param_6,outdoor_air,0.0025,0.001509,65.67263088137841,0.0,0.00716,0.00716,15.083798882681561,26.41061452513967,13.84078212290503,False
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799869,5A,param_7,cooling_cop,4.5,3.768,19.426751592356695,3.111786,6.907214,3.795428,13.424045983746764,15.49232392236133,19.286362433960026,True
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799869,5A,param_8,heating_setpoint_C,20.0,21.0,4.761904761904762,18.088571,21.311429,3.2228579999999987,9.308508162630723,30.09750972583959,31.028360542102707,True
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799869,5A,param_9,cooling_setpoint_C,24.0,26.03,7.798693814829047,22.763571,25.906429,3.1428580000000004,10.659088002066934,14.318177913224181,64.59089147521144,True
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799870,5A,param_1,window_u_value,2.25,2.1064,6.817318647930126,1.954957,3.563643,1.6086859999999998,31.659379145464072,11.381960183652998,8.926540045726771,False
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799870,5A,param_2,window_shgc,0.42,0.3754,11.880660628662753,0.3601,0.4865,0.1264,2.6107594936709058,33.227848101265806,35.28481012658226,True
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799870,5A,param_3,lighting_W_m2,7.5,7.554,0.7148530579825294,2.461071,10.699929,8.238857999999999,11.160527344930577,5.656123700639096,0.6554306434217009,True
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799870,5A,param_4,equipment_W_m2,5.5,13.961,60.6045412219755,0.246143,43.315857,43.069714000000005,37.80150478826025,15.005904148794668,19.644894786159945,False
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799870,5A,param_5,occupancy_m2_person,10.76,10.007,7.524732687119018,2.682357,56.020643,53.338286,34.85582570088586,14.659263704124278,1.4117439019319071,False
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799870,5A,param_6,outdoor_air,0.0025,0.001509,65.67263088137841,0.0,0.00716,0.00716,15.083798882681561,26.41061452513967,13.84078212290503,False
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799870,5A,param_7,cooling_cop,4.2,3.768,11.464968152866254,3.111786,6.907214,3.795428,21.3282928829107,7.588077023197391,11.382115534796085,False
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799870,5A,param_8,heating_setpoint_C,20.0,21.0,4.761904761904762,18.088571,21.311429,3.2228579999999987,9.308508162630723,30.09750972583959,31.028360542102707,True
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799870,5A,param_9,cooling_setpoint_C,24.0,26.03,7.798693814829047,22.763571,25.906429,3.1428580000000004,10.659088002066934,14.318177913224181,64.59089147521144,True
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799871,5A,param_1,window_u_value,2.45,2.1064,16.312191416635034,1.954957,3.563643,1.6086859999999998,19.226872117989462,23.814467211127607,21.35904707320138,False
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799871,5A,param_2,window_shgc,0.42,0.3754,11.880660628662753,0.3601,0.4865,0.1264,2.6107594936709058,33.227848101265806,35.28481012658226,True
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799871,5A,param_3,lighting_W_m2,6.5,7.554,13.952872650251525,2.461071,10.699929,8.238857999999999,0.9770771628786393,6.481480807170119,12.793035151230917,True
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799871,5A,param_4,equipment_W_m2,4.8,13.961,65.61850870281499,0.246143,43.315857,43.069714000000005,39.426776783333175,16.631176143867588,21.270166781232863,False
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799871,5A,param_5,occupancy_m2_person,10.8,10.007,7.924452882981924,2.682357,56.020643,53.338286,34.780832664926656,14.584270668165079,1.486736937891107,False
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799871,5A,param_6,outdoor_air,0.0018,0.001509,19.284294234592448,0.0,0.00716,0.00716,24.860335195530723,16.634078212290504,4.0642458100558665,False
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799871,5A,param_7,cooling_cop,4.2,3.768,11.464968152866254,3.111786,6.907214,3.795428,21.3282928829107,7.588077023197391,11.382115534796085,False
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799871,5A,param_8,heating_setpoint_C,20.0,21.0,4.761904761904762,18.088571,21.311429,3.2228579999999987,9.308508162630723,30.09750972583959,31.028360542102707,True
SchoolPrimary,F4,llama-3.3-70b-versatile,1542799871,5A,param_9,cooling_setpoint_C,24.0,26.03,7.798693814829047,22.763571,25.906429,3.1428580000000004,10.659088002066934,14.318177913224181,64.59089147521144,True
SchoolPrimary,F4,openai/gpt-oss-120b,1542799867,5A,param_1,window_u_value,2.5,2.1064,18.68590960881125,1.954957,3.563643,1.6086859999999998,16.118745361120823,26.922593967996246,24.46717383007002,False
SchoolPrimary,F4,openai/gpt-oss-120b,1542799867,5A,param_2,window_shgc,0.42,0.3754,11.880660628662753,0.3601,0.4865,0.1264,2.6107594936709058,33.227848101265806,35.28481012658226,True
SchoolPrimary,F4,openai/gpt-oss-120b,1542799867,5A,param_3,lighting_W_m2,7.0,7.554,7.333862854117028,2.461071,10.699929,8.238857999999999,5.091725091025968,0.412678553265511,6.724232897326308,True
SchoolPrimary,F4,openai/gpt-oss-120b,1542799867,5A,param_4,equipment_W_m2,5.0,13.961,64.18594656543227,0.246143,43.315857,43.069714000000005,38.962413356169485,16.166812716703895,20.805803354069173,False
SchoolPrimary,F4,openai/gpt-oss-120b,1542799867,5A,param_5,occupancy_m2_person,35.0,10.007,249.75517138003403,2.682357,56.020643,53.338286,10.589954090388279,30.786516087149856,46.85752369320605,True
SchoolPrimary,F4,openai/gpt-oss-120b,1542799867,5A,param_6,outdoor_air,0.003,0.001509,98.8071570576541,0.0,0.00716,0.00716,8.100558659217874,33.39385474860335,20.824022346368718,True
SchoolPrimary,F4,openai/gpt-oss-120b,1542799867,5A,param_7,cooling_cop,4.5,3.768,19.426751592356695,3.111786,6.907214,3.795428,13.424045983746764,15.49232392236133,19.286362433960026,True
SchoolPrimary,F4,openai/gpt-oss-120b,1542799867,5A,param_8,heating_setpoint_C,20.0,21.0,4.761904761904762,18.088571,21.311429,3.2228579999999987,9.308508162630723,30.09750972583959,31.028360542102707,True
SchoolPrimary,F4,openai/gpt-oss-120b,1542799867,5A,param_9,cooling_setpoint_C,24.0,26.03,7.798693814829047,22.763571,25.906429,3.1428580000000004,10.659088002066934,14.318177913224181,64.59089147521144,True
SchoolPrimary,F4,openai/gpt-oss-120b,1542799868,5A,param_1,window_u_value,2.5,2.1064,18.68590960881125,1.954957,3.563643,1.6086859999999998,16.118745361120823,26.922593967996246,24.46717383007002,False
SchoolPrimary,F4,openai/gpt-oss-120b,1542799868,5A,param_2,window_shgc,0.42,0.3754,11.880660628662753,0.3601,0.4865,0.1264,2.6107594936709058,33.227848101265806,35.28481012658226,True
SchoolPrimary,F4,openai/gpt-oss-120b,1542799868,5A,param_3,lighting_W_m2,7.0,7.554,7.333862854117028,2.461071,10.699929,8.238857999999999,5.091725091025968,0.412678553265511,6.724232897326308,True
SchoolPrimary,F4,openai/gpt-oss-120b,1542799868,5A,param_4,equipment_W_m2,5.0,13.961,64.18594656543227,0.246143,43.315857,43.069714000000005,38.962413356169485,16.166812716703895,20.805803354069173,False
SchoolPrimary,F4,openai/gpt-oss-120b,1542799868,5A,param_5,occupancy_m2_person,30.0,10.007,199.790146897172,2.682357,56.020643,53.338286,1.2158245954884987,21.412386592250076,37.483394198306264,True
SchoolPrimary,F4,openai/gpt-oss-120b,1542799868,5A,param_6,outdoor_air,0.003,0.001509,98.8071570576541,0.0,0.00716,0.00716,8.100558659217874,33.39385474860335,20.824022346368718,True
SchoolPrimary,F4,openai/gpt-oss-120b,1542799868,5A,param_7,cooling_cop,5.0,3.768,32.69639065817411,3.111786,6.907214,3.795428,0.25030115180685986,28.666068754301232,32.46010726589993,True
SchoolPrimary,F4,openai/gpt-oss-120b,1542799868,5A,param_8,heating_setpoint_C,20.0,21.0,4.761904761904762,18.088571,21.311429,3.2228579999999987,9.308508162630723,30.09750972583959,31.028360542102707,True
SchoolPrimary,F4,openai/gpt-oss-120b,1542799868,5A,param_9,cooling_setpoint_C,24.0,26.03,7.798693814829047,22.763571,25.906429,3.1428580000000004,10.659088002066934,14.318177913224181,64.59089147521144,True
SchoolPrimary,F4,openai/gpt-oss-120b,1542799869,5A,param_1,window_u_value,2.8,2.1064,32.92821876186859,1.954957,3.563643,1.6086859999999998,2.5300151800910644,45.571354509208135,43.1159343712819,True
SchoolPrimary,F4,openai/gpt-oss-120b,1542799869,5A,param_2,window_shgc,0.42,0.3754,11.880660628662753,0.3601,0.4865,0.1264,2.6107594936709058,33.227848101265806,35.28481012658226,True
SchoolPrimary,F4,openai/gpt-oss-120b,1542799869,5A,param_3,lighting_W_m2,6.5,7.554,13.952872650251525,2.461071,10.699929,8.238857999999999,0.9770771628786393,6.481480807170119,12.793035151230917,True
SchoolPrimary,F4,openai/gpt-oss-120b,1542799869,5A,param_4,equipment_W_m2,12.0,13.961,14.046271757037463,0.246143,43.315857,43.069714000000005,22.7096934054403,0.08590723402528469,4.55308340333999,False
SchoolPrimary,F4,openai/gpt-oss-120b,1542799869,5A,param_5,occupancy_m2_person,20.0,10.007,99.860097931448,2.682357,56.020643,53.338286,17.53243439431106,2.6641276024505163,18.7351352085067,False
SchoolPrimary,F4,openai/gpt-oss-120b,1542799869,5A,param_6,outdoor_air,0.0035,0.001509,131.94168323392975,0.0,0.00716,0.00716,1.1173184357541868,40.37709497206705,27.807262569832403,True
SchoolPrimary,F4,openai/gpt-oss-120b,1542799869,5A,param_7,cooling_cop,4.5,3.768,19.426751592356695,3.111786,6.907214,3.795428,13.424045983746764,15.49232392236133,19.286362433960026,True
SchoolPrimary,F4,openai/gpt-oss-120b,1542799869,5A,param_8,heating_setpoint_C,20.0,21.0,4.761904761904762,18.088571,21.311429,3.2228579999999987,9.308508162630723,30.09750972583959,31.028360542102707,True
SchoolPrimary,F4,openai/gpt-oss-120b,1542799869,5A,param_9,cooling_setpoint_C,24.0,26.03,7.798693814829047,22.763571,25.906429,3.1428580000000004,10.659088002066934,14.318177913224181,64.59089147521144,True
SchoolPrimary,F4,openai/gpt-oss-120b,1542799870,5A,param_1,window_u_value,2.5,2.1064,18.68590960881125,1.954957,3.563643,1.6086859999999998,16.118745361120823,26.922593967996246,24.46717383007002,False
SchoolPrimary,F4,openai/gpt-oss-120b,1542799870,5A,param_2,window_shgc,0.42,0.3754,11.880660628662753,0.3601,0.4865,0.1264,2.6107594936709058,33.227848101265806,35.28481012658226,True
SchoolPrimary,F4,openai/gpt-oss-120b,1542799870,5A,param_3,lighting_W_m2,7.0,7.554,7.333862854117028,2.461071,10.699929,8.238857999999999,5.091725091025968,0.412678553265511,6.724232897326308,True
SchoolPrimary,F4,openai/gpt-oss-120b,1542799870,5A,param_4,equipment_W_m2,5.0,13.961,64.18594656543227,0.246143,43.315857,43.069714000000005,38.962413356169485,16.166812716703895,20.805803354069173,False
SchoolPrimary,F4,openai/gpt-oss-120b,1542799870,5A,param_5,occupancy_m2_person,3.5,10.007,65.0244828619966,2.682357,56.020643,53.338286,48.467061727480335,28.270499730718758,12.199492124662575,False
SchoolPrimary,F4,openai/gpt-oss-120b,1542799870,5A,param_6,outdoor_air,0.0015,0.001509,0.5964214711729552,0.0,0.00716,0.00716,29.050279329608937,12.444134078212292,0.1256983240223449,False
SchoolPrimary,F4,openai/gpt-oss-120b,1542799870,5A,param_7,cooling_cop,4.0,3.768,6.157112526539284,3.111786,6.907214,3.795428,26.59779081568667,2.318579090421425,6.112617602020121,False
SchoolPrimary,F4,openai/gpt-oss-120b,1542799870,5A,param_8,heating_setpoint_C,20.0,21.0,4.761904761904762,18.088571,21.311429,3.2228579999999987,9.308508162630723,30.09750972583959,31.028360542102707,True
SchoolPrimary,F4,openai/gpt-oss-120b,1542799870,5A,param_9,cooling_setpoint_C,24.0,26.03,7.798693814829047,22.763571,25.906429,3.1428580000000004,10.659088002066934,14.318177913224181,64.59089147521144,True
SchoolPrimary,F4,openai/gpt-oss-120b,1542799871,5A,param_1,window_u_value,2.5,2.1064,18.68590960881125,1.954957,3.563643,1.6086859999999998,16.118745361120823,26.922593967996246,24.46717383007002,False
SchoolPrimary,F4,openai/gpt-oss-120b,1542799871,5A,param_2,window_shgc,0.42,0.3754,11.880660628662753,0.3601,0.4865,0.1264,2.6107594936709058,33.227848101265806,35.28481012658226,True
SchoolPrimary,F4,openai/gpt-oss-120b,1542799871,5A,param_3,lighting_W_m2,7.0,7.554,7.333862854117028,2.461071,10.699929,8.238857999999999,5.091725091025968,0.412678553265511,6.724232897326308,True
SchoolPrimary,F4,openai/gpt-oss-120b,1542799871,5A,param_4,equipment_W_m2,5.0,13.961,64.18594656543227,0.246143,43.315857,43.069714000000005,38.962413356169485,16.166812716703895,20.805803354069173,False
SchoolPrimary,F4,openai/gpt-oss-120b,1542799871,5A,param_5,occupancy_m2_person,30.0,10.007,199.790146897172,2.682357,56.020643,53.338286,1.2158245954884987,21.412386592250076,37.483394198306264,True
SchoolPrimary,F4,openai/gpt-oss-120b,1542799871,5A,param_6,outdoor_air,0.0015,0.001509,0.5964214711729552,0.0,0.00716,0.00716,29.050279329608937,12.444134078212292,0.1256983240223449,False
SchoolPrimary,F4,openai/gpt-oss-120b,1542799871,5A,param_7,cooling_cop,4.5,3.768,19.426751592356695,3.111786,6.907214,3.795428,13.424045983746764,15.49232392236133,19.286362433960026,True
SchoolPrimary,F4,openai/gpt-oss-120b,1542799871,5A,param_8,heating_setpoint_C,20.0,21.0,4.761904761904762,18.088571,21.311429,3.2228579999999987,9.308508162630723,30.09750972583959,31.028360542102707,True
SchoolPrimary,F4,openai/gpt-oss-120b,1542799871,5A,param_9,cooling_setpoint_C,24.0,26.03,7.798693814829047,22.763571,25.906429,3.1428580000000004,10.659088002066934,14.318177913224181,64.59089147521144,True
RetailStripmall,F4,llama-3.3-70b-versatile,1542799867,5A,param_1,window_u_value,2.25,2.0555,9.462417903186578,1.954957,3.563643,1.6086859999999998,31.659379145464072,10.325197086317663,12.090613084219054,False
RetailStripmall,F4,llama-3.3-70b-versatile,1542799867,5A,param_2,window_shgc,0.42,0.379,10.81794195250659,0.3601,0.4865,0.1264,2.6107594936709058,33.227848101265806,32.43670886075948,True
RetailStripmall,F4,llama-3.3-70b-versatile,1542799867,5A,param_3,lighting_W_m2,7.5,8.712,13.911845730027544,2.461071,10.699929,8.238857999999999,11.160527344930577,5.656123700639096,14.710776663464767,True
RetailStripmall,F4,llama-3.3-70b-versatile,1542799867,5A,param_4,equipment_W_m2,8.1,4.3,88.37209302325581,0.246143,43.315857,43.069714000000005,31.76478023513227,11.908600089612852,8.822905116110126,False
RetailStripmall,F4,llama-3.3-70b-versatile,1542799867,5A,param_5,occupancy_m2_person,10.8,6.194,74.36228608330644,2.682357,56.020643,53.338286,34.780832664926656,14.584270668165079,8.63544809070168,False
RetailStripmall,F4,llama-3.3-70b-versatile,1542799867,5A,param_6,outdoor_air,0.0018,0.001181,52.413209144792546,0.0,0.00716,0.00716,24.860335195530723,16.634078212290504,8.645251396648044,False
RetailStripmall,F4,llama-3.3-70b-versatile,1542799867,5A,param_7,cooling_cop,4.2,3.788,10.876451953537497,3.111786,6.907214,3.795428,21.3282928829107,7.588077023197391,10.855165741518489,False
RetailStripmall,F4,llama-3.3-70b-versatile,1542799867,5A,param_8,heating_setpoint_C,20.0,21.11,5.2581714827096135,18.088571,21.311429,3.2228579999999987,9.308508162630723,30.09750972583959,34.44148020173399,True
RetailStripmall,F4,llama-3.3-70b-versatile,1542799867,5A,param_9,cooling_setpoint_C,24.0,23.89,0.46044370029300724,22.740714,26.249286,3.508572000000001,14.108303891155744,26.50651034095921,3.1351786424790316,True
RetailStripmall,F4,llama-3.3-70b-versatile,1542799868,5A,param_1,window_u_value,2.45,2.0555,19.19241060569206,1.954957,3.563643,1.6086859999999998,19.226872117989462,22.757704113792272,24.523120111693665,False
RetailStripmall,F4,llama-3.3-70b-versatile,1542799868,5A,param_2,window_shgc,0.42,0.379,10.81794195250659,0.3601,0.4865,0.1264,2.6107594936709058,33.227848101265806,32.43670886075948,True
RetailStripmall,F4,llama-3.3-70b-versatile,1542799868,5A,param_3,lighting_W_m2,9.5,8.712,9.044995408631776,2.461071,10.699929,8.238857999999999,35.43573636054901,29.931332716257526,9.564432352153664,False
RetailStripmall,F4,llama-3.3-70b-versatile,1542799868,5A,param_4,equipment_W_m2,10.8,4.3,151.16279069767444,0.246143,43.315857,43.069714000000005,25.495873968422444,5.6396938229030225,15.091811382819955,False
RetailStripmall,F4,llama-3.3-70b-versatile,1542799868,5A,param_5,occupancy_m2_person,15.5,6.194,150.24216984178238,2.682357,56.020643,53.338286,25.969150939720866,5.772588942959286,17.447129815907473,False
RetailStripmall,F4,llama-3.3-70b-versatile,1542799868,5A,param_6,outdoor_air,0.0025,0.001181,111.68501270110076,0.0,0.00716,0.00716,15.083798882681561,26.41061452513967,18.42178770949721,False
RetailStripmall,F4,llama-3.3-70b-versatile,1542799868,5A,param_7,cooling_cop,4.2,3.788,10.876451953537497,3.111786,6.907214,3.795428,21.3282928829107,7.588077023197391,10.855165741518489,False
RetailStripmall,F4,llama-3.3-70b-versatile,1542799868,5A,param_8,heating_setpoint_C,20.0,21.11,5.2581714827096135,18.088571,21.311429,3.2228579999999987,9.308508162630723,30.09750972583959,34.44148020173399,True
RetailStripmall,F4,llama-3.3-70b-versatile,1542799868,5A,param_9,cooling_setpoint_C,24.0,23.89,0.46044370029300724,22.740714,26.249286,3.508572000000001,14.108303891155744,26.50651034095921,3.1351786424790316,True
RetailStripmall,F4,llama-3.3-70b-versatile,1542799869,5A,param_1,window_u_value,2.35,2.0555,14.327414254439319,1.954957,3.563643,1.6086859999999998,25.443125631726765,16.541450600054965,18.306866597956358,False
RetailStripmall,F4,llama-3.3-70b-versatile,1542799869,5A,param_2,window_shgc,0.42,0.379,10.81794195250659,0.3601,0.4865,0.1264,2.6107594936709058,33.227848101265806,32.43670886075948,True
RetailStripmall,F4,llama-3.3-70b-versatile,1542799869,5A,param_3,lighting_W_m2,7.4,8.712,15.059687786960508,2.461071,10.699929,8.238857999999999,9.946766894149658,4.442363249858179,15.924537114245682,True
RetailStripmall,F4,llama-3.3-70b-versatile,1542799869,5A,param_4,equipment_W_m2,10.1,4.3,134.88372093023256,0.246143,43.315857,43.069714000000005,27.121145963495362,7.264965817975943,13.466539387747034,False
RetailStripmall,F4,llama-3.3-70b-versatile,1542799869,5A,param_5,occupancy_m2_person,15.7,6.194,153.47110106554732,2.682357,56.020643,53.338286,25.594185759924876,5.3976237631632955,17.822094995703463,False
RetailStripmall,F4,llama-3.3-70b-versatile,1542799869,5A,param_6,outdoor_air,0.0018,0.001181,52.413209144792546,0.0,0.00716,0.00716,24.860335195530723,16.634078212290504,8.645251396648044,False
RetailStripmall,F4,llama-3.3-70b-versatile,1542799869,5A,param_7,cooling_cop,4.5,3.788,18.796198521647316,3.111786,6.907214,3.795428,13.424045983746764,15.49232392236133,18.759412640682427,True
RetailStripmall,F4,llama-3.3-70b-versatile,1542799869,5A,param_8,heating_setpoint_C,20.0,21.11,5.2581714827096135,18.088571,21.311429,3.2228579999999987,9.308508162630723,30.09750972583959,34.44148020173399,True
RetailStripmall,F4,llama-3.3-70b-versatile,1542799869,5A,param_9,cooling_setpoint_C,24.0,23.89,0.46044370029300724,22.740714,26.249286,3.508572000000001,14.108303891155744,26.50651034095921,3.1351786424790316,True
RetailStripmall,F4,llama-3.3-70b-versatile,1542799870,5A,param_1,window_u_value,2.45,2.0555,19.19241060569206,1.954957,3.563643,1.6086859999999998,19.226872117989462,22.757704113792272,24.523120111693665,False
RetailStripmall,F4,llama-3.3-70b-versatile,1542799870,5A,param_2,window_shgc,0.42,0.379,10.81794195250659,0.3601,0.4865,0.1264,2.6107594936709058,33.227848101265806,32.43670886075948,True
