building,format,model,seed,climate,param_id,true_name,value,ref_value,gso_pct
RetailStripmall,F1,openai/gpt-oss-120b,1542799867,5A,param_2,window_shgc,0.35,0.379,7.651715039577843
RetailStripmall,F1,openai/gpt-oss-120b,1542799867,5A,param_3,lighting_W_m2,10.0,8.712,14.784205693296606
RetailStripmall,F1,openai/gpt-oss-120b,1542799867,5A,param_4,equipment_W_m2,21.5,4.3,400.0
RetailStripmall,F1,openai/gpt-oss-120b,1542799867,5A,param_5,occupancy_m2_person,30.0,6.194,384.3396835647401
RetailStripmall,F1,openai/gpt-oss-120b,1542799867,5A,param_6,outdoor_air,0.3,0.001181,25302.20152413209
RetailStripmall,F1,openai/gpt-oss-120b,1542799867,5A,param_7,cooling_cop,3.5,3.788,7.602956705385424
RetailStripmall,F1,openai/gpt-oss-120b,1542799867,5A,param_8,heating_setpoint_C,21.0,21.11,0.5210800568450944
RetailStripmall,F1,openai/gpt-oss-120b,1542799867,5A,param_9,cooling_setpoint_C,24.0,23.89,0.46044370029300724
RetailStripmall,F1,openai/gpt-oss-120b,1542799868,5A,param_1,window_u_value,2.0,2.0555,2.700072974945263
RetailStripmall,F1,openai/gpt-oss-120b,1542799868,5A,param_2,window_shgc,0.5,0.379,31.926121372031663
RetailStripmall,F1,openai/gpt-oss-120b,1542799868,5A,param_3,lighting_W_m2,15.0,8.712,72.17630853994491
RetailStripmall,F1,openai/gpt-oss-120b,1542799868,5A,param_4,equipment_W_m2,10.0,4.3,132.55813953488374
RetailStripmall,F1,openai/gpt-oss-120b,1542799868,5A,param_5,occupancy_m2_person,30.0,6.194,384.3396835647401
RetailStripmall,F1,openai/gpt-oss-120b,1542799868,5A,param_6,outdoor_air,0.5,0.001181,42237.00254022015
RetailStripmall,F1,openai/gpt-oss-120b,1542799868,5A,param_7,cooling_cop,3.5,3.788,7.602956705385424
RetailStripmall,F1,openai/gpt-oss-120b,1542799868,5A,param_8,heating_setpoint_C,21.0,21.11,0.5210800568450944
RetailStripmall,F1,openai/gpt-oss-120b,1542799868,5A,param_9,cooling_setpoint_C,24.0,23.89,0.46044370029300724
RetailStripmall,F1,openai/gpt-oss-120b,1542799869,5A,param_1,window_u_value,0.5,2.0555,75.67501824373632
RetailStripmall,F1,openai/gpt-oss-120b,1542799869,5A,param_2,window_shgc,0.5,0.379,31.926121372031663
RetailStripmall,F1,openai/gpt-oss-120b,1542799869,5A,param_3,lighting_W_m2,12.0,8.712,37.74104683195593
RetailStripmall,F1,openai/gpt-oss-120b,1542799869,5A,param_4,equipment_W_m2,10.0,4.3,132.55813953488374
RetailStripmall,F1,openai/gpt-oss-120b,1542799869,5A,param_5,occupancy_m2_person,30.0,6.194,384.3396835647401
RetailStripmall,F1,openai/gpt-oss-120b,1542799869,5A,param_6,outdoor_air,0.0005,0.001181,57.66299745977984
RetailStripmall,F1,openai/gpt-oss-120b,1542799869,5A,param_7,cooling_cop,3.0,3.788,20.80253431890179
RetailStripmall,F1,openai/gpt-oss-120b,1542799869,5A,param_8,heating_setpoint_C,21.0,21.11,0.5210800568450944
RetailStripmall,F1,openai/gpt-oss-120b,1542799869,5A,param_9,cooling_setpoint_C,24.0,23.89,0.46044370029300724
RetailStripmall,F1,openai/gpt-oss-120b,1542799870,5A,param_1,window_u_value,1.8,2.0555,12.430065677450735
RetailStripmall,F1,openai/gpt-oss-120b,1542799870,5A,param_2,window_shgc,0.4,0.379,5.540897097625335
RetailStripmall,F1,openai/gpt-oss-120b,1542799870,5A,param_3,lighting_W_m2,0.9,8.712,89.6694214876033
RetailStripmall,F1,openai/gpt-oss-120b,1542799870,5A,param_4,equipment_W_m2,1.5,4.3,65.11627906976743
RetailStripmall,F1,openai/gpt-oss-120b,1542799870,5A,param_5,occupancy_m2_person,20.0,6.194,222.89312237649338
RetailStripmall,F1,openai/gpt-oss-120b,1542799870,5A,param_6,outdoor_air,0.5,0.001181,42237.00254022015
RetailStripmall,F1,openai/gpt-oss-120b,1542799870,5A,param_7,cooling_cop,3.0,3.788,20.80253431890179
RetailStripmall,F1,openai/gpt-oss-120b,1542799870,5A,param_8,heating_setpoint_C,21.0,21.11,0.5210800568450944
RetailStripmall,F1,openai/gpt-oss-120b,1542799870,5A,param_9,cooling_setpoint_C,24.0,23.89,0.46044370029300724
RetailStripmall,F1,openai/gpt-oss-120b,1542799871,5A,param_1,window_u_value,1.5,2.0555,27.025054731208947
RetailStripmall,F1,openai/gpt-oss-120b,1542799871,5A,param_2,window_shgc,0.5,0.379,31.926121372031663
RetailStripmall,F1,openai/gpt-oss-120b,1542799871,5A,param_3,lighting_W_m2,10.0,8.712,14.784205693296606
RetailStripmall,F1,openai/gpt-oss-120b,1542799871,5A,param_4,equipment_W_m2,5.0,4.3,16.279069767441865
RetailStripmall,F1,openai/gpt-oss-120b,1542799871,5A,param_5,occupancy_m2_person,20.0,6.194,222.89312237649338
RetailStripmall,F1,openai/gpt-oss-120b,1542799871,5A,param_6,outdoor_air,1.8,0.001181,152313.20914479255
RetailStripmall,F1,openai/gpt-oss-120b,1542799871,5A,param_7,cooling_cop,3.0,3.788,20.80253431890179
RetailStripmall,F1,openai/gpt-oss-120b,1542799871,5A,param_8,heating_setpoint_C,21.0,21.11,0.5210800568450944
RetailStripmall,F1,openai/gpt-oss-120b,1542799871,5A,param_9,cooling_setpoint_C,24.0,23.89,0.46044370029300724
ApartmentMidRise,F1,llama-3.3-70b-versatile,1542799867,5A,param_1,window_u_value,0.3,2.1691,86.16937900511734
ApartmentMidRise,F1,llama-3.3-70b-versatile,1542799867,5A,param_2,window_shgc,0.63,0.368,71.19565217391305
ApartmentMidRise,F1,llama-3.3-70b-versatile,1542799867,5A,param_3,lighting_W_m2,0.97,2.976,67.40591397849464
ApartmentMidRise,F1,llama-3.3-70b-versatile,1542799867,5A,param_4,equipment_W_m2,4.99,6.67,25.187406296851574
ApartmentMidRise,F1,llama-3.3-70b-versatile,1542799867,5A,param_5,occupancy_m2_person,240.0,33.015,626.9422989550205
ApartmentMidRise,F1,llama-3.3-70b-versatile,1542799867,5A,param_6,outdoor_air,0.0012,0.0003,300.0
ApartmentMidRise,F1,llama-3.3-70b-versatile,1542799867,5A,param_7,cooling_cop,11.0,3.912,181.18609406952964
ApartmentMidRise,F1,llama-3.3-70b-versatile,1542799867,5A,param_8,heating_setpoint_C,72.0,20.63,249.00630150266605
ApartmentMidRise,F1,llama-3.3-70b-versatile,1542799867,5A,param_9,cooling_setpoint_C,75.0,24.45,206.74846625766872
ApartmentMidRise,F1,llama-3.3-70b-versatile,1542799868,5A,param_1,window_u_value,0.3,2.1691,86.16937900511734
ApartmentMidRise,F1,llama-3.3-70b-versatile,1542799868,5A,param_2,window_shgc,0.63,0.368,71.19565217391305
ApartmentMidRise,F1,llama-3.3-70b-versatile,1542799868,5A,param_3,lighting_W_m2,0.97,2.976,67.40591397849464
ApartmentMidRise,F1,llama-3.3-70b-versatile,1542799868,5A,param_4,equipment_W_m2,5.41,6.67,18.89055472263868
ApartmentMidRise,F1,llama-3.3-70b-versatile,1542799868,5A,param_5,occupancy_m2_person,250.0,33.015,657.2315614114797
ApartmentMidRise,F1,llama-3.3-70b-versatile,1542799868,5A,param_6,outdoor_air,0.0012,0.0003,300.0
ApartmentMidRise,F1,llama-3.3-70b-versatile,1542799868,5A,param_7,cooling_cop,11.0,3.912,181.18609406952964
ApartmentMidRise,F1,llama-3.3-70b-versatile,1542799868,5A,param_8,heating_setpoint_C,22.0,20.63,6.6408143480368445
ApartmentMidRise,F1,llama-3.3-70b-versatile,1542799868,5A,param_9,cooling_setpoint_C,25.5,24.45,4.294478527607365
ApartmentMidRise,F1,llama-3.3-70b-versatile,1542799869,5A,param_1,window_u_value,0.35,2.1691,83.86427550597021
ApartmentMidRise,F1,llama-3.3-70b-versatile,1542799869,5A,param_2,window_shgc,0.63,0.368,71.19565217391305
ApartmentMidRise,F1,llama-3.3-70b-versatile,1542799869,5A,param_3,lighting_W_m2,0.94,2.976,68.41397849462366
ApartmentMidRise,F1,llama-3.3-70b-versatile,1542799869,5A,param_4,equipment_W_m2,1.16,6.67,82.6086956521739
ApartmentMidRise,F1,llama-3.3-70b-versatile,1542799869,5A,param_5,occupancy_m2_person,250.0,33.015,657.2315614114797
ApartmentMidRise,F1,llama-3.3-70b-versatile,1542799869,5A,param_6,outdoor_air,0.0018,0.0003,500.0000000000001
ApartmentMidRise,F1,llama-3.3-70b-versatile,1542799869,5A,param_7,cooling_cop,11.0,3.912,181.18609406952964
ApartmentMidRise,F1,llama-3.3-70b-versatile,1542799869,5A,param_8,heating_setpoint_C,70.0,20.63,239.3116820164809
ApartmentMidRise,F1,llama-3.3-70b-versatile,1542799869,5A,param_9,cooling_setpoint_C,75.0,24.45,206.74846625766872
ApartmentMidRise,F1,llama-3.3-70b-versatile,1542799870,5A,param_1,window_u_value,0.3,2.1691,86.16937900511734
ApartmentMidRise,F1,llama-3.3-70b-versatile,1542799870,5A,param_2,window_shgc,0.63,0.368,71.19565217391305
ApartmentMidRise,F1,llama-3.3-70b-versatile,1542799870,5A,param_3,lighting_W_m2,0.97,2.976,67.40591397849464
ApartmentMidRise,F1,llama-3.3-70b-versatile,1542799870,5A,param_4,equipment_W_m2,5.41,6.67,18.89055472263868
ApartmentMidRise,F1,llama-3.3-70b-versatile,1542799870,5A,param_5,occupancy_m2_person,200.0,33.015,505.7852491291837
ApartmentMidRise,F1,llama-3.3-70b-versatile,1542799870,5A,param_6,outdoor_air,0.006,0.0003,1900.0000000000005
ApartmentMidRise,F1,llama-3.3-70b-versatile,1542799870,5A,param_7,cooling_cop,11.0,3.912,181.18609406952964
ApartmentMidRise,F1,llama-3.3-70b-versatile,1542799870,5A,param_8,heating_setpoint_C,70.0,20.63,239.3116820164809
ApartmentMidRise,F1,llama-3.3-70b-versatile,1542799870,5A,param_9,cooling_setpoint_C,75.0,24.45,206.74846625766872
ApartmentMidRise,F1,llama-3.3-70b-versatile,1542799871,5A,param_1,window_u_value,0.3,2.1691,86.16937900511734
ApartmentMidRise,F1,llama-3.3-70b-versatile,1542799871,5A,param_2,window_shgc,0.63,0.368,71.19565217391305
ApartmentMidRise,F1,llama-3.3-70b-versatile,1542799871,5A,param_3,lighting_W_m2,0.97,2.976,67.40591397849464
ApartmentMidRise,F1,llama-3.3-70b-versatile,1542799871,5A,param_4,equipment_W_m2,1.15,6.67,82.75862068965517
ApartmentMidRise,F1,llama-3.3-70b-versatile,1542799871,5A,param_5,occupancy_m2_person,250.0,33.015,657.2315614114797
ApartmentMidRise,F1,llama-3.3-70b-versatile,1542799871,5A,param_6,outdoor_air,0.006,0.0003,1900.0000000000005
ApartmentMidRise,F1,llama-3.3-70b-versatile,1542799871,5A,param_7,cooling_cop,11.0,3.912,181.18609406952964
ApartmentMidRise,F1,llama-3.3-70b-versatile,1542799871,5A,param_8,heating_setpoint_C,72.0,20.63,249.00630150266605
ApartmentMidRise,F1,llama-3.3-70b-versatile,1542799871,5A,param_9,cooling_setpoint_C,75.0,24.45,206.74846625766872
ApartmentMidRise,F1,openai/gpt-oss-120b,1542799867,5A,param_1,window_u_value,1.5,2.1691,30.84689502558664
ApartmentMidRise,F1,openai/gpt-oss-120b,1542799867,5A,param_2,window_shgc,0.35,0.368,4.891304347826091
ApartmentMidRise,F1,openai/gpt-oss-120b,1542799867,5A,param_3,lighting_W_m2,0.9,2.976,69.75806451612904
ApartmentMidRise,F1,openai/gpt-oss-120b,1542799867,5A,param_4,equipment_W_m2,0.5,6.67,92.50374812593704
ApartmentMidRise,F1,openai/gpt-oss-120b,1542799867,5A,param_5,occupancy_m2_person,30.0,33.015,9.132212630622446
ApartmentMidRise,F1,openai/gpt-oss-120b,1542799867,5A,param_6,outdoor_air,0.0018,0.0003,500.0000000000001
ApartmentMidRise,F1,openai/gpt-oss-120b,1542799867,5A,param_7,cooling_cop,3.0,3.912,23.31288343558282
ApartmentMidRise,F1,openai/gpt-oss-120b,1542799867,5A,param_8,heating_setpoint_C,21.0,20.63,1.793504604944261
ApartmentMidRise,F1,openai/gpt-oss-120b,1542799867,5A,param_9,cooling_setpoint_C,24.0,24.45,1.8404907975460092
ApartmentMidRise,F1,openai/gpt-oss-120b,1542799868,5A,param_1,window_u_value,1.2,2.1691,44.67751602046931
ApartmentMidRise,F1,openai/gpt-oss-120b,1542799868,5A,param_2,window_shgc,0.35,0.368,4.891304347826091
ApartmentMidRise,F1,openai/gpt-oss-120b,1542799868,5A,param_3,lighting_W_m2,0.9,2.976,69.75806451612904
ApartmentMidRise,F1,openai/gpt-oss-120b,1542799868,5A,param_4,equipment_W_m2,0.5,6.67,92.50374812593704
ApartmentMidRise,F1,openai/gpt-oss-120b,1542799868,5A,param_5,occupancy_m2_person,30.0,33.015,9.132212630622446
ApartmentMidRise,F1,openai/gpt-oss-120b,1542799868,5A,param_6,outdoor_air,0.018,0.0003,5899.999999999999
ApartmentMidRise,F1,openai/gpt-oss-120b,1542799868,5A,param_7,cooling_cop,3.0,3.912,23.31288343558282
ApartmentMidRise,F1,openai/gpt-oss-120b,1542799868,5A,param_8,heating_setpoint_C,21.0,20.63,1.793504604944261
ApartmentMidRise,F1,openai/gpt-oss-120b,1542799868,5A,param_9,cooling_setpoint_C,24.0,24.45,1.8404907975460092
ApartmentMidRise,F1,openai/gpt-oss-120b,1542799869,5A,param_1,window_u_value,1.2,2.1691,44.67751602046931
ApartmentMidRise,F1,openai/gpt-oss-120b,1542799869,5A,param_2,window_shgc,0.25,0.368,32.065217391304344
ApartmentMidRise,F1,openai/gpt-oss-120b,1542799869,5A,param_3,lighting_W_m2,0.9,2.976,69.75806451612904
ApartmentMidRise,F1,openai/gpt-oss-120b,1542799869,5A,param_4,equipment_W_m2,1.5,6.67,77.5112443778111
ApartmentMidRise,F1,openai/gpt-oss-120b,1542799869,5A,param_5,occupancy_m2_person,30.0,33.015,9.132212630622446
ApartmentMidRise,F1,openai/gpt-oss-120b,1542799869,5A,param_6,outdoor_air,0.3,0.0003,99900.0
ApartmentMidRise,F1,openai/gpt-oss-120b,1542799869,5A,param_7,cooling_cop,3.0,3.912,23.31288343558282
ApartmentMidRise,F1,openai/gpt-oss-120b,1542799869,5A,param_8,heating_setpoint_C,21.0,20.63,1.793504604944261
ApartmentMidRise,F1,openai/gpt-oss-120b,1542799869,5A,param_9,cooling_setpoint_C,24.0,24.45,1.8404907975460092
ApartmentMidRise,F1,openai/gpt-oss-120b,1542799870,5A,param_1,window_u_value,0.35,2.1691,83.86427550597021
ApartmentMidRise,F1,openai/gpt-oss-120b,1542799870,5A,param_2,window_shgc,0.25,0.368,32.065217391304344
ApartmentMidRise,F1,openai/gpt-oss-120b,1542799870,5A,param_3,lighting_W_m2,0.9,2.976,69.75806451612904
ApartmentMidRise,F1,openai/gpt-oss-120b,1542799870,5A,param_4,equipment_W_m2,0.5,6.67,92.50374812593704
ApartmentMidRise,F1,openai/gpt-oss-120b,1542799870,5A,param_5,occupancy_m2_person,35.0,33.015,6.012418597607146
ApartmentMidRise,F1,openai/gpt-oss-120b,1542799870,5A,param_6,outdoor_air,0.018,0.0003,5899.999999999999
ApartmentMidRise,F1,openai/gpt-oss-120b,1542799870,5A,param_7,cooling_cop,3.0,3.912,23.31288343558282
ApartmentMidRise,F1,openai/gpt-oss-120b,1542799870,5A,param_8,heating_setpoint_C,21.0,20.63,1.793504604944261
ApartmentMidRise,F1,openai/gpt-oss-120b,1542799870,5A,param_9,cooling_setpoint_C,24.0,24.45,1.8404907975460092
ApartmentMidRise,F1,openai/gpt-oss-120b,1542799871,5A,param_1,window_u_value,0.35,2.1691,83.86427550597021
ApartmentMidRise,F1,openai/gpt-oss-120b,1542799871,5A,param_2,window_shgc,0.25,0.368,32.065217391304344
ApartmentMidRise,F1,openai/gpt-oss-120b,1542799871,5A,param_3,lighting_W_m2,0.9,2.976,69.75806451612904
ApartmentMidRise,F1,openai/gpt-oss-120b,1542799871,5A,param_4,equipment_W_m2,1.0,6.67,85.00749625187406
ApartmentMidRise,F1,openai/gpt-oss-120b,1542799871,5A,param_5,occupancy_m2_person,30.0,33.015,9.132212630622446
ApartmentMidRise,F1,openai/gpt-oss-120b,1542799871,5A,param_6,outdoor_air,0.0003,0.0003,0.0
ApartmentMidRise,F1,openai/gpt-oss-120b,1542799871,5A,param_7,cooling_cop,3.0,3.912,23.31288343558282
ApartmentMidRise,F1,openai/gpt-oss-120b,1542799871,5A,param_8,heating_setpoint_C,21.0,20.63,1.793504604944261
ApartmentMidRise,F1,openai/gpt-oss-120b,1542799871,5A,param_9,cooling_setpoint_C,24.0,24.45,1.8404907975460092
RestaurantFastFood,F1,llama-3.3-70b-versatile,1542799867,5A,param_1,window_u_value,0.35,2.0555,82.97251277061541
RestaurantFastFood,F1,llama-3.3-70b-versatile,1542799867,5A,param_2,window_shgc,0.63,0.379,66.2269129287599
RestaurantFastFood,F1,llama-3.3-70b-versatile,1542799867,5A,param_3,lighting_W_m2,1.1,7.308,84.9480021893815
RestaurantFastFood,F1,llama-3.3-70b-versatile,1542799867,5A,param_4,equipment_W_m2,5.5,40.624,86.4612051988972
RestaurantFastFood,F1,llama-3.3-70b-versatile,1542799867,5A,param_5,occupancy_m2_person,75.0,9.923,655.8198125566864
RestaurantFastFood,F1,llama-3.3-70b-versatile,1542799867,5A,param_6,outdoor_air,0.06,0.006703,795.1215873489482
RestaurantFastFood,F1,llama-3.3-70b-versatile,1542799867,5A,param_7,cooling_cop,11.0,3.799,189.54988154777575
RestaurantFastFood,F1,llama-3.3-70b-versatile,1542799867,5A,param_8,heating_setpoint_C,68.0,20.0,240.0
RestaurantFastFood,F1,llama-3.3-70b-versatile,1542799867,5A,param_9,cooling_setpoint_C,75.0,25.0,200.0
RestaurantFastFood,F1,llama-3.3-70b-versatile,1542799868,5A,param_1,window_u_value,0.35,2.0555,82.97251277061541
RestaurantFastFood,F1,llama-3.3-70b-versatile,1542799868,5A,param_2,window_shgc,0.63,0.379,66.2269129287599
RestaurantFastFood,F1,llama-3.3-70b-versatile,1542799868,5A,param_3,lighting_W_m2,1.15,7.308,84.26382047071702
RestaurantFastFood,F1,llama-3.3-70b-versatile,1542799868,5A,param_4,equipment_W_m2,4.79,40.624,88.20894052776684
RestaurantFastFood,F1,llama-3.3-70b-versatile,1542799868,5A,param_5,occupancy_m2_person,75.0,9.923,655.8198125566864
RestaurantFastFood,F1,llama-3.3-70b-versatile,1542799868,5A,param_6,outdoor_air,0.24,0.006703,3480.4863493957932
RestaurantFastFood,F1,llama-3.3-70b-versatile,1542799868,5A,param_7,cooling_cop,11.0,3.799,189.54988154777575
RestaurantFastFood,F1,llama-3.3-70b-versatile,1542799868,5A,param_8,heating_setpoint_C,68.0,20.0,240.0
RestaurantFastFood,F1,llama-3.3-70b-versatile,1542799868,5A,param_9,cooling_setpoint_C,75.0,25.0,200.0
RestaurantFastFood,F1,llama-3.3-70b-versatile,1542799869,5A,param_1,window_u_value,0.3,2.0555,85.40501094624179
RestaurantFastFood,F1,llama-3.3-70b-versatile,1542799869,5A,param_2,window_shgc,0.63,0.379,66.2269129287599
RestaurantFastFood,F1,llama-3.3-70b-versatile,1542799869,5A,param_3,lighting_W_m2,1.2,7.308,83.57963875205255
RestaurantFastFood,F1,llama-3.3-70b-versatile,1542799869,5A,param_4,equipment_W_m2,4.79,40.624,88.20894052776684
RestaurantFastFood,F1,llama-3.3-70b-versatile,1542799869,5A,param_5,occupancy_m2_person,75.0,9.923,655.8198125566864
RestaurantFastFood,F1,llama-3.3-70b-versatile,1542799869,5A,param_6,outdoor_air,0.06,0.006703,795.1215873489482
RestaurantFastFood,F1,llama-3.3-70b-versatile,1542799869,5A,param_7,cooling_cop,11.0,3.799,189.54988154777575
RestaurantFastFood,F1,llama-3.3-70b-versatile,1542799869,5A,param_8,heating_setpoint_C,68.0,20.0,240.0
RestaurantFastFood,F1,llama-3.3-70b-versatile,1542799869,5A,param_9,cooling_setpoint_C,75.0,25.0,200.0
RestaurantFastFood,F1,llama-3.3-70b-versatile,1542799870,5A,param_1,window_u_value,0.35,2.0555,82.97251277061541
RestaurantFastFood,F1,llama-3.3-70b-versatile,1542799870,5A,param_2,window_shgc,0.63,0.379,66.2269129287599
RestaurantFastFood,F1,llama-3.3-70b-versatile,1542799870,5A,param_3,lighting_W_m2,1.2,7.308,83.57963875205255
RestaurantFastFood,F1,llama-3.3-70b-versatile,1542799870,5A,param_4,equipment_W_m2,4.8,40.624,88.18432453721938
RestaurantFastFood,F1,llama-3.3-70b-versatile,1542799870,5A,param_5,occupancy_m2_person,150.0,9.923,1411.6396251133729
RestaurantFastFood,F1,llama-3.3-70b-versatile,1542799870,5A,param_6,outdoor_air,0.06,0.006703,795.1215873489482
RestaurantFastFood,F1,llama-3.3-70b-versatile,1542799870,5A,param_7,cooling_cop,11.0,3.799,189.54988154777575
RestaurantFastFood,F1,llama-3.3-70b-versatile,1542799870,5A,param_8,heating_setpoint_C,68.0,20.0,240.0
RestaurantFastFood,F1,llama-3.3-70b-versatile,1542799870,5A,param_9,cooling_setpoint_C,75.0,25.0,200.0
RestaurantFastFood,F1,llama-3.3-70b-versatile,1542799871,5A,param_1,window_u_value,0.35,2.0555,82.97251277061541
RestaurantFastFood,F1,llama-3.3-70b-versatile,1542799871,5A,param_2,window_shgc,0.63,0.379,66.2269129287599
RestaurantFastFood,F1,llama-3.3-70b-versatile,1542799871,5A,param_3,lighting_W_m2,1.2,7.308,83.57963875205255
RestaurantFastFood,F1,llama-3.3-70b-versatile,1542799871,5A,param_4,equipment_W_m2,4.8,40.624,88.18432453721938
RestaurantFastFood,F1,llama-3.3-70b-versatile,1542799871,5A,param_5,occupancy_m2_person,75.0,9.923,655.8198125566864
RestaurantFastFood,F1,llama-3.3-70b-versatile,1542799871,5A,param_6,outdoor_air,0.06,0.006703,795.1215873489482
RestaurantFastFood,F1,llama-3.3-70b-versatile,1542799871,5A,param_7,cooling_cop,11.0,3.799,189.54988154777575
RestaurantFastFood,F1,llama-3.3-70b-versatile,1542799871,5A,param_8,heating_setpoint_C,70.0,20.0,250.0
RestaurantFastFood,F1,llama-3.3-70b-versatile,1542799871,5A,param_9,cooling_setpoint_C,75.0,25.0,200.0
RestaurantFastFood,F1,openai/gpt-oss-120b,1542799867,5A,param_1,window_u_value,0.5,2.0555,75.67501824373632
RestaurantFastFood,F1,openai/gpt-oss-120b,1542799867,5A,param_2,window_shgc,0.4,0.379,5.540897097625335
RestaurantFastFood,F1,openai/gpt-oss-120b,1542799867,5A,param_3,lighting_W_m2,15.0,7.308,105.25451559934321
RestaurantFastFood,F1,openai/gpt-oss-120b,1542799867,5A,param_4,equipment_W_m2,10.0,40.624,75.38400945254037
RestaurantFastFood,F1,openai/gpt-oss-120b,1542799867,5A,param_5,occupancy_m2_person,15.0,9.923,51.1639625113373
RestaurantFastFood,F1,openai/gpt-oss-120b,1542799867,5A,param_6,outdoor_air,0.5,0.006703,7359.346561241236
RestaurantFastFood,F1,openai/gpt-oss-120b,1542799867,5A,param_7,cooling_cop,3.5,3.799,7.870492234798629
RestaurantFastFood,F1,openai/gpt-oss-120b,1542799867,5A,param_8,heating_setpoint_C,21.0,20.0,5.0
RestaurantFastFood,F1,openai/gpt-oss-120b,1542799867,5A,param_9,cooling_setpoint_C,24.0,25.0,4.0
RestaurantFastFood,F1,openai/gpt-oss-120b,1542799868,5A,param_1,window_u_value,0.5,2.0555,75.67501824373632
RestaurantFastFood,F1,openai/gpt-oss-120b,1542799868,5A,param_2,window_shgc,0.35,0.379,7.651715039577843
RestaurantFastFood,F1,openai/gpt-oss-120b,1542799868,5A,param_3,lighting_W_m2,12.0,7.308,64.20361247947454
RestaurantFastFood,F1,openai/gpt-oss-120b,1542799868,5A,param_4,equipment_W_m2,10.0,40.624,75.38400945254037
RestaurantFastFood,F1,openai/gpt-oss-120b,1542799868,5A,param_5,occupancy_m2_person,15.0,9.923,51.1639625113373
RestaurantFastFood,F1,openai/gpt-oss-120b,1542799868,5A,param_6,outdoor_air,0.0005,0.006703,92.54065343875877
RestaurantFastFood,F1,openai/gpt-oss-120b,1542799868,5A,param_7,cooling_cop,3.5,3.799,7.870492234798629
