building,format,model,seed,climate,climate_role,parameter,value,physical_bound_ok,lobo_range_ok
RetailStripmall,F1,openai/gpt-oss-120b,1542799870,5A,main_experiment,occupancy_m2_person,20.0,True,
RetailStripmall,F1,openai/gpt-oss-120b,1542799870,5A,main_experiment,outdoor_air,0.5,True,
RetailStripmall,F1,openai/gpt-oss-120b,1542799870,5A,main_experiment,cooling_cop,3.0,True,
RetailStripmall,F1,openai/gpt-oss-120b,1542799870,5A,main_experiment,heating_setpoint_C,21.0,True,
RetailStripmall,F1,openai/gpt-oss-120b,1542799870,5A,main_experiment,cooling_setpoint_C,24.0,True,
RetailStripmall,F1,openai/gpt-oss-120b,1542799871,5A,main_experiment,window_u_value,1.5,True,
RetailStripmall,F1,openai/gpt-oss-120b,1542799871,5A,main_experiment,window_shgc,0.5,True,
RetailStripmall,F1,openai/gpt-oss-120b,1542799871,5A,main_experiment,lighting_W_m2,10.0,True,
RetailStripmall,F1,openai/gpt-oss-120b,1542799871,5A,main_experiment,equipment_W_m2,5.0,True,
RetailStripmall,F1,openai/gpt-oss-120b,1542799871,5A,main_experiment,occupancy_m2_person,20.0,True,
RetailStripmall,F1,openai/gpt-oss-120b,1542799871,5A,main_experiment,outdoor_air,1.8,True,
RetailStripmall,F1,openai/gpt-oss-120b,1542799871,5A,main_experiment,cooling_cop,3.0,True,
RetailStripmall,F1,openai/gpt-oss-120b,1542799871,5A,main_experiment,heating_setpoint_C,21.0,True,
RetailStripmall,F1,openai/gpt-oss-120b,1542799871,5A,main_experiment,cooling_setpoint_C,24.0,True,
ApartmentMidRise,F1,llama-3.3-70b-versatile,1542799867,5A,main_experiment,window_u_value,0.3,True,
ApartmentMidRise,F1,llama-3.3-70b-versatile,1542799867,5A,main_experiment,window_shgc,0.63,True,
ApartmentMidRise,F1,llama-3.3-70b-versatile,1542799867,5A,main_experiment,lighting_W_m2,0.97,True,
ApartmentMidRise,F1,llama-3.3-70b-versatile,1542799867,5A,main_experiment,equipment_W_m2,4.99,True,
ApartmentMidRise,F1,llama-3.3-70b-versatile,1542799867,5A,main_experiment,occupancy_m2_person,240.0,True,
ApartmentMidRise,F1,llama-3.3-70b-versatile,1542799867,5A,main_experiment,outdoor_air,0.0012,True,
ApartmentMidRise,F1,llama-3.3-70b-versatile,1542799867,5A,main_experiment,cooling_cop,11.0,True,
ApartmentMidRise,F1,llama-3.3-70b-versatile,1542799867,5A,main_experiment,heating_setpoint_C,72.0,False,
ApartmentMidRise,F1,llama-3.3-70b-versatile,1542799867,5A,main_experiment,cooling_setpoint_C,75.0,False,
ApartmentMidRise,F1,llama-3.3-70b-versatile,1542799868,5A,main_experiment,window_u_value,0.3,True,
ApartmentMidRise,F1,llama-3.3-70b-versatile,1542799868,5A,main_experiment,window_shgc,0.63,True,
ApartmentMidRise,F1,llama-3.3-70b-versatile,1542799868,5A,main_experiment,lighting_W_m2,0.97,True,
ApartmentMidRise,F1,llama-3.3-70b-versatile,1542799868,5A,main_experiment,equipment_W_m2,5.41,True,
ApartmentMidRise,F1,llama-3.3-70b-versatile,1542799868,5A,main_experiment,occupancy_m2_person,250.0,True,
ApartmentMidRise,F1,llama-3.3-70b-versatile,1542799868,5A,main_experiment,outdoor_air,0.0012,True,
ApartmentMidRise,F1,llama-3.3-70b-versatile,1542799868,5A,main_experiment,cooling_cop,11.0,True,
ApartmentMidRise,F1,llama-3.3-70b-versatile,1542799868,5A,main_experiment,heating_setpoint_C,22.0,True,
ApartmentMidRise,F1,llama-3.3-70b-versatile,1542799868,5A,main_experiment,cooling_setpoint_C,25.5,True,
ApartmentMidRise,F1,llama-3.3-70b-versatile,1542799869,5A,main_experiment,window_u_value,0.35,True,
ApartmentMidRise,F1,llama-3.3-70b-versatile,1542799869,5A,main_experiment,window_shgc,0.63,True,
ApartmentMidRise,F1,llama-3.3-70b-versatile,1542799869,5A,main_experiment,lighting_W_m2,0.94,True,
ApartmentMidRise,F1,llama-3.3-70b-versatile,1542799869,5A,main_experiment,equipment_W_m2,1.16,True,
ApartmentMidRise,F1,llama-3.3-70b-versatile,1542799869,5A,main_experiment,occupancy_m2_person,250.0,True,
ApartmentMidRise,F1,llama-3.3-70b-versatile,1542799869,5A,main_experiment,outdoor_air,0.0018,True,
ApartmentMidRise,F1,llama-3.3-70b-versatile,1542799869,5A,main_experiment,cooling_cop,11.0,True,
ApartmentMidRise,F1,llama-3.3-70b-versatile,1542799869,5A,main_experiment,heating_setpoint_C,70.0,False,
ApartmentMidRise,F1,llama-3.3-70b-versatile,1542799869,5A,main_experiment,cooling_setpoint_C,75.0,False,
ApartmentMidRise,F1,llama-3.3-70b-versatile,1542799870,5A,main_experiment,window_u_value,0.3,True,
ApartmentMidRise,F1,llama-3.3-70b-versatile,1542799870,5A,main_experiment,window_shgc,0.63,True,
ApartmentMidRise,F1,llama-3.3-70b-versatile,1542799870,5A,main_experiment,lighting_W_m2,0.97,True,
ApartmentMidRise,F1,llama-3.3-70b-versatile,1542799870,5A,main_experiment,equipment_W_m2,5.41,True,
ApartmentMidRise,F1,llama-3.3-70b-versatile,1542799870,5A,main_experiment,occupancy_m2_person,200.0,True,
ApartmentMidRise,F1,llama-3.3-70b-versatile,1542799870,5A,main_experiment,outdoor_air,0.006,True,
ApartmentMidRise,F1,llama-3.3-70b-versatile,1542799870,5A,main_experiment,cooling_cop,11.0,True,
ApartmentMidRise,F1,llama-3.3-70b-versatile,1542799870,5A,main_experiment,heating_setpoint_C,70.0,False,
ApartmentMidRise,F1,llama-3.3-70b-versatile,1542799870,5A,main_experiment,cooling_setpoint_C,75.0,False,
ApartmentMidRise,F1,llama-3.3-70b-versatile,1542799871,5A,main_experiment,window_u_value,0.3,True,
ApartmentMidRise,F1,llama-3.3-70b-versatile,1542799871,5A,main_experiment,window_shgc,0.63,True,
ApartmentMidRise,F1,llama-3.3-70b-versatile,1542799871,5A,main_experiment,lighting_W_m2,0.97,True,
ApartmentMidRise,F1,llama-3.3-70b-versatile,1542799871,5A,main_experiment,equipment_W_m2,1.15,True,
ApartmentMidRise,F1,llama-3.3-70b-versatile,1542799871,5A,main_experiment,occupancy_m2_person,250.0,True,
ApartmentMidRise,F1,llama-3.3-70b-versatile,1542799871,5A,main_experiment,outdoor_air,0.006,True,
ApartmentMidRise,F1,llama-3.3-70b-versatile,1542799871,5A,main_experiment,cooling_cop,11.0,True,
ApartmentMidRise,F1,llama-3.3-70b-versatile,1542799871,5A,main_experiment,heating_setpoint_C,72.0,False,
ApartmentMidRise,F1,llama-3.3-70b-versatile,1542799871,5A,main_experiment,cooling_setpoint_C,75.0,False,
ApartmentMidRise,F1,openai/gpt-oss-120b,1542799867,5A,main_experiment,window_u_value,1.5,True,
ApartmentMidRise,F1,openai/gpt-oss-120b,1542799867,5A,main_experiment,window_shgc,0.35,True,
ApartmentMidRise,F1,openai/gpt-oss-120b,1542799867,5A,main_experiment,lighting_W_m2,0.9,True,
ApartmentMidRise,F1,openai/gpt-oss-120b,1542799867,5A,main_experiment,equipment_W_m2,0.5,True,
ApartmentMidRise,F1,openai/gpt-oss-120b,1542799867,5A,main_experiment,occupancy_m2_person,30.0,True,
ApartmentMidRise,F1,openai/gpt-oss-120b,1542799867,5A,main_experiment,outdoor_air,0.0018,True,
ApartmentMidRise,F1,openai/gpt-oss-120b,1542799867,5A,main_experiment,cooling_cop,3.0,True,
ApartmentMidRise,F1,openai/gpt-oss-120b,1542799867,5A,main_experiment,heating_setpoint_C,21.0,True,
ApartmentMidRise,F1,openai/gpt-oss-120b,1542799867,5A,main_experiment,cooling_setpoint_C,24.0,True,
ApartmentMidRise,F1,openai/gpt-oss-120b,1542799868,5A,main_experiment,window_u_value,1.2,True,
ApartmentMidRise,F1,openai/gpt-oss-120b,1542799868,5A,main_experiment,window_shgc,0.35,True,
ApartmentMidRise,F1,openai/gpt-oss-120b,1542799868,5A,main_experiment,lighting_W_m2,0.9,True,
ApartmentMidRise,F1,openai/gpt-oss-120b,1542799868,5A,main_experiment,equipment_W_m2,0.5,True,
ApartmentMidRise,F1,openai/gpt-oss-120b,1542799868,5A,main_experiment,occupancy_m2_person,30.0,True,
ApartmentMidRise,F1,openai/gpt-oss-120b,1542799868,5A,main_experiment,outdoor_air,0.018,True,
ApartmentMidRise,F1,openai/gpt-oss-120b,1542799868,5A,main_experiment,cooling_cop,3.0,True,
ApartmentMidRise,F1,openai/gpt-oss-120b,1542799868,5A,main_experiment,heating_setpoint_C,21.0,True,
ApartmentMidRise,F1,openai/gpt-oss-120b,1542799868,5A,main_experiment,cooling_setpoint_C,24.0,True,
ApartmentMidRise,F1,openai/gpt-oss-120b,1542799869,5A,main_experiment,window_u_value,1.2,True,
ApartmentMidRise,F1,openai/gpt-oss-120b,1542799869,5A,main_experiment,window_shgc,0.25,True,
ApartmentMidRise,F1,openai/gpt-oss-120b,1542799869,5A,main_experiment,lighting_W_m2,0.9,True,
ApartmentMidRise,F1,openai/gpt-oss-120b,1542799869,5A,main_experiment,equipment_W_m2,1.5,True,
ApartmentMidRise,F1,openai/gpt-oss-120b,1542799869,5A,main_experiment,occupancy_m2_person,30.0,True,
ApartmentMidRise,F1,openai/gpt-oss-120b,1542799869,5A,main_experiment,outdoor_air,0.3,True,
ApartmentMidRise,F1,openai/gpt-oss-120b,1542799869,5A,main_experiment,cooling_cop,3.0,True,
ApartmentMidRise,F1,openai/gpt-oss-120b,1542799869,5A,main_experiment,heating_setpoint_C,21.0,True,
ApartmentMidRise,F1,openai/gpt-oss-120b,1542799869,5A,main_experiment,cooling_setpoint_C,24.0,True,
ApartmentMidRise,F1,openai/gpt-oss-120b,1542799870,5A,main_experiment,window_u_value,0.35,True,
ApartmentMidRise,F1,openai/gpt-oss-120b,1542799870,5A,main_experiment,window_shgc,0.25,True,
ApartmentMidRise,F1,openai/gpt-oss-120b,1542799870,5A,main_experiment,lighting_W_m2,0.9,True,
ApartmentMidRise,F1,openai/gpt-oss-120b,1542799870,5A,main_experiment,equipment_W_m2,0.5,True,
ApartmentMidRise,F1,openai/gpt-oss-120b,1542799870,5A,main_experiment,occupancy_m2_person,35.0,True,
ApartmentMidRise,F1,openai/gpt-oss-120b,1542799870,5A,main_experiment,outdoor_air,0.018,True,
ApartmentMidRise,F1,openai/gpt-oss-120b,1542799870,5A,main_experiment,cooling_cop,3.0,True,
ApartmentMidRise,F1,openai/gpt-oss-120b,1542799870,5A,main_experiment,heating_setpoint_C,21.0,True,
ApartmentMidRise,F1,openai/gpt-oss-120b,1542799870,5A,main_experiment,cooling_setpoint_C,24.0,True,
ApartmentMidRise,F1,openai/gpt-oss-120b,1542799871,5A,main_experiment,window_u_value,0.35,True,
ApartmentMidRise,F1,openai/gpt-oss-120b,1542799871,5A,main_experiment,window_shgc,0.25,True,
ApartmentMidRise,F1,openai/gpt-oss-120b,1542799871,5A,main_experiment,lighting_W_m2,0.9,True,
ApartmentMidRise,F1,openai/gpt-oss-120b,1542799871,5A,main_experiment,equipment_W_m2,1.0,True,
ApartmentMidRise,F1,openai/gpt-oss-120b,1542799871,5A,main_experiment,occupancy_m2_person,30.0,True,
ApartmentMidRise,F1,openai/gpt-oss-120b,1542799871,5A,main_experiment,outdoor_air,0.0003,True,
ApartmentMidRise,F1,openai/gpt-oss-120b,1542799871,5A,main_experiment,cooling_cop,3.0,True,
ApartmentMidRise,F1,openai/gpt-oss-120b,1542799871,5A,main_experiment,heating_setpoint_C,21.0,True,
ApartmentMidRise,F1,openai/gpt-oss-120b,1542799871,5A,main_experiment,cooling_setpoint_C,24.0,True,
RestaurantFastFood,F1,llama-3.3-70b-versatile,1542799867,5A,main_experiment,window_u_value,0.35,True,
RestaurantFastFood,F1,llama-3.3-70b-versatile,1542799867,5A,main_experiment,window_shgc,0.63,True,
RestaurantFastFood,F1,llama-3.3-70b-versatile,1542799867,5A,main_experiment,lighting_W_m2,1.1,True,
RestaurantFastFood,F1,llama-3.3-70b-versatile,1542799867,5A,main_experiment,equipment_W_m2,5.5,True,
RestaurantFastFood,F1,llama-3.3-70b-versatile,1542799867,5A,main_experiment,occupancy_m2_person,75.0,True,
RestaurantFastFood,F1,llama-3.3-70b-versatile,1542799867,5A,main_experiment,outdoor_air,0.06,True,
RestaurantFastFood,F1,llama-3.3-70b-versatile,1542799867,5A,main_experiment,cooling_cop,11.0,True,
RestaurantFastFood,F1,llama-3.3-70b-versatile,1542799867,5A,main_experiment,heating_setpoint_C,68.0,False,
RestaurantFastFood,F1,llama-3.3-70b-versatile,1542799867,5A,main_experiment,cooling_setpoint_C,75.0,False,
RestaurantFastFood,F1,llama-3.3-70b-versatile,1542799868,5A,main_experiment,window_u_value,0.35,True,
RestaurantFastFood,F1,llama-3.3-70b-versatile,1542799868,5A,main_experiment,window_shgc,0.63,True,
RestaurantFastFood,F1,llama-3.3-70b-versatile,1542799868,5A,main_experiment,lighting_W_m2,1.15,True,
RestaurantFastFood,F1,llama-3.3-70b-versatile,1542799868,5A,main_experiment,equipment_W_m2,4.79,True,
RestaurantFastFood,F1,llama-3.3-70b-versatile,1542799868,5A,main_experiment,occupancy_m2_person,75.0,True,
RestaurantFastFood,F1,llama-3.3-70b-versatile,1542799868,5A,main_experiment,outdoor_air,0.24,True,
RestaurantFastFood,F1,llama-3.3-70b-versatile,1542799868,5A,main_experiment,cooling_cop,11.0,True,
RestaurantFastFood,F1,llama-3.3-70b-versatile,1542799868,5A,main_experiment,heating_setpoint_C,68.0,False,
RestaurantFastFood,F1,llama-3.3-70b-versatile,1542799868,5A,main_experiment,cooling_setpoint_C,75.0,False,
RestaurantFastFood,F1,llama-3.3-70b-versatile,1542799869,5A,main_experiment,window_u_value,0.3,True,
RestaurantFastFood,F1,llama-3.3-70b-versatile,1542799869,5A,main_experiment,window_shgc,0.63,True,
RestaurantFastFood,F1,llama-3.3-70b-versatile,1542799869,5A,main_experiment,lighting_W_m2,1.2,True,
RestaurantFastFood,F1,llama-3.3-70b-versatile,1542799869,5A,main_experiment,equipment_W_m2,4.79,True,
RestaurantFastFood,F1,llama-3.3-70b-versatile,1542799869,5A,main_experiment,occupancy_m2_person,75.0,True,
RestaurantFastFood,F1,llama-3.3-70b-versatile,1542799869,5A,main_experiment,outdoor_air,0.06,True,
RestaurantFastFood,F1,llama-3.3-70b-versatile,1542799869,5A,main_experiment,cooling_cop,11.0,True,
RestaurantFastFood,F1,llama-3.3-70b-versatile,1542799869,5A,main_experiment,heating_setpoint_C,68.0,False,
RestaurantFastFood,F1,llama-3.3-70b-versatile,1542799869,5A,main_experiment,cooling_setpoint_C,75.0,False,
RestaurantFastFood,F1,llama-3.3-70b-versatile,1542799870,5A,main_experiment,window_u_value,0.35,True,
RestaurantFastFood,F1,llama-3.3-70b-versatile,1542799870,5A,main_experiment,window_shgc,0.63,True,
RestaurantFastFood,F1,llama-3.3-70b-versatile,1542799870,5A,main_experiment,lighting_W_m2,1.2,True,
RestaurantFastFood,F1,llama-3.3-70b-versatile,1542799870,5A,main_experiment,equipment_W_m2,4.8,True,
RestaurantFastFood,F1,llama-3.3-70b-versatile,1542799870,5A,main_experiment,occupancy_m2_person,150.0,True,
RestaurantFastFood,F1,llama-3.3-70b-versatile,1542799870,5A,main_experiment,outdoor_air,0.06,True,
RestaurantFastFood,F1,llama-3.3-70b-versatile,1542799870,5A,main_experiment,cooling_cop,11.0,True,
RestaurantFastFood,F1,llama-3.3-70b-versatile,1542799870,5A,main_experiment,heating_setpoint_C,68.0,False,
RestaurantFastFood,F1,llama-3.3-70b-versatile,1542799870,5A,main_experiment,cooling_setpoint_C,75.0,False,
RestaurantFastFood,F1,llama-3.3-70b-versatile,1542799871,5A,main_experiment,window_u_value,0.35,True,
RestaurantFastFood,F1,llama-3.3-70b-versatile,1542799871,5A,main_experiment,window_shgc,0.63,True,
RestaurantFastFood,F1,llama-3.3-70b-versatile,1542799871,5A,main_experiment,lighting_W_m2,1.2,True,
RestaurantFastFood,F1,llama-3.3-70b-versatile,1542799871,5A,main_experiment,equipment_W_m2,4.8,True,
RestaurantFastFood,F1,llama-3.3-70b-versatile,1542799871,5A,main_experiment,occupancy_m2_person,75.0,True,
RestaurantFastFood,F1,llama-3.3-70b-versatile,1542799871,5A,main_experiment,outdoor_air,0.06,True,
RestaurantFastFood,F1,llama-3.3-70b-versatile,1542799871,5A,main_experiment,cooling_cop,11.0,True,
RestaurantFastFood,F1,llama-3.3-70b-versatile,1542799871,5A,main_experiment,heating_setpoint_C,70.0,False,
RestaurantFastFood,F1,llama-3.3-70b-versatile,1542799871,5A,main_experiment,cooling_setpoint_C,75.0,False,
RestaurantFastFood,F1,openai/gpt-oss-120b,1542799867,5A,main_experiment,window_u_value,0.5,True,
RestaurantFastFood,F1,openai/gpt-oss-120b,1542799867,5A,main_experiment,window_shgc,0.4,True,
RestaurantFastFood,F1,openai/gpt-oss-120b,1542799867,5A,main_experiment,lighting_W_m2,15.0,True,
RestaurantFastFood,F1,openai/gpt-oss-120b,1542799867,5A,main_experiment,equipment_W_m2,10.0,True,
RestaurantFastFood,F1,openai/gpt-oss-120b,1542799867,5A,main_experiment,occupancy_m2_person,15.0,True,
RestaurantFastFood,F1,openai/gpt-oss-120b,1542799867,5A,main_experiment,outdoor_air,0.5,True,
RestaurantFastFood,F1,openai/gpt-oss-120b,1542799867,5A,main_experiment,cooling_cop,3.5,True,
RestaurantFastFood,F1,openai/gpt-oss-120b,1542799867,5A,main_experiment,heating_setpoint_C,21.0,True,
RestaurantFastFood,F1,openai/gpt-oss-120b,1542799867,5A,main_experiment,cooling_setpoint_C,24.0,True,
RestaurantFastFood,F1,openai/gpt-oss-120b,1542799868,5A,main_experiment,window_u_value,0.5,True,
RestaurantFastFood,F1,openai/gpt-oss-120b,1542799868,5A,main_experiment,window_shgc,0.35,True,
RestaurantFastFood,F1,openai/gpt-oss-120b,1542799868,5A,main_experiment,lighting_W_m2,12.0,True,
RestaurantFastFood,F1,openai/gpt-oss-120b,1542799868,5A,main_experiment,equipment_W_m2,10.0,True,
RestaurantFastFood,F1,openai/gpt-oss-120b,1542799868,5A,main_experiment,occupancy_m2_person,15.0,True,
RestaurantFastFood,F1,openai/gpt-oss-120b,1542799868,5A,main_experiment,outdoor_air,0.0005,True,
RestaurantFastFood,F1,openai/gpt-oss-120b,1542799868,5A,main_experiment,cooling_cop,3.5,True,
RestaurantFastFood,F1,openai/gpt-oss-120b,1542799868,5A,main_experiment,heating_setpoint_C,21.0,True,
RestaurantFastFood,F1,openai/gpt-oss-120b,1542799868,5A,main_experiment,cooling_setpoint_C,24.0,True,
RestaurantFastFood,F1,openai/gpt-oss-120b,1542799869,5A,main_experiment,window_u_value,1.5,True,
RestaurantFastFood,F1,openai/gpt-oss-120b,1542799869,5A,main_experiment,window_shgc,0.5,True,
RestaurantFastFood,F1,openai/gpt-oss-120b,1542799869,5A,main_experiment,lighting_W_m2,15.0,True,
RestaurantFastFood,F1,openai/gpt-oss-120b,1542799869,5A,main_experiment,equipment_W_m2,30.0,True,
RestaurantFastFood,F1,openai/gpt-oss-120b,1542799869,5A,main_experiment,occupancy_m2_person,15.0,True,
RestaurantFastFood,F1,openai/gpt-oss-120b,1542799869,5A,main_experiment,outdoor_air,0.0005,True,
RestaurantFastFood,F1,openai/gpt-oss-120b,1542799869,5A,main_experiment,cooling_cop,3.5,True,
RestaurantFastFood,F1,openai/gpt-oss-120b,1542799869,5A,main_experiment,heating_setpoint_C,21.0,True,
RestaurantFastFood,F1,openai/gpt-oss-120b,1542799869,5A,main_experiment,cooling_setpoint_C,24.0,True,
RestaurantFastFood,F1,openai/gpt-oss-120b,1542799870,5A,main_experiment,window_u_value,1.2,True,
RestaurantFastFood,F1,openai/gpt-oss-120b,1542799870,5A,main_experiment,window_shgc,0.35,True,
RestaurantFastFood,F1,openai/gpt-oss-120b,1542799870,5A,main_experiment,lighting_W_m2,1.0,True,
RestaurantFastFood,F1,openai/gpt-oss-120b,1542799870,5A,main_experiment,equipment_W_m2,1.5,True,
RestaurantFastFood,F1,openai/gpt-oss-120b,1542799870,5A,main_experiment,occupancy_m2_person,12.0,True,
RestaurantFastFood,F1,openai/gpt-oss-120b,1542799870,5A,main_experiment,outdoor_air,0.3,True,
RestaurantFastFood,F1,openai/gpt-oss-120b,1542799870,5A,main_experiment,cooling_cop,3.0,True,
RestaurantFastFood,F1,openai/gpt-oss-120b,1542799870,5A,main_experiment,heating_setpoint_C,21.0,True,
RestaurantFastFood,F1,openai/gpt-oss-120b,1542799870,5A,main_experiment,cooling_setpoint_C,24.0,True,
RestaurantFastFood,F1,openai/gpt-oss-120b,1542799871,5A,main_experiment,window_u_value,0.5,True,
RestaurantFastFood,F1,openai/gpt-oss-120b,1542799871,5A,main_experiment,window_shgc,0.5,True,
RestaurantFastFood,F1,openai/gpt-oss-120b,1542799871,5A,main_experiment,lighting_W_m2,12.0,True,
RestaurantFastFood,F1,openai/gpt-oss-120b,1542799871,5A,main_experiment,equipment_W_m2,15.0,True,
RestaurantFastFood,F1,openai/gpt-oss-120b,1542799871,5A,main_experiment,occupancy_m2_person,15.0,True,
RestaurantFastFood,F1,openai/gpt-oss-120b,1542799871,5A,main_experiment,outdoor_air,0.5,True,
RestaurantFastFood,F1,openai/gpt-oss-120b,1542799871,5A,main_experiment,cooling_cop,3.5,True,
RestaurantFastFood,F1,openai/gpt-oss-120b,1542799871,5A,main_experiment,heating_setpoint_C,21.0,True,
RestaurantFastFood,F1,openai/gpt-oss-120b,1542799871,5A,main_experiment,cooling_setpoint_C,24.0,True,
OfficeMedium,F2,llama-3.3-70b-versatile,1542799867,5A,main_experiment,window_u_value,1.77,True,
OfficeMedium,F2,llama-3.3-70b-versatile,1542799867,5A,main_experiment,window_shgc,0.48,True,
OfficeMedium,F2,llama-3.3-70b-versatile,1542799867,5A,main_experiment,lighting_W_m2,10.76,True,
OfficeMedium,F2,llama-3.3-70b-versatile,1542799867,5A,main_experiment,equipment_W_m2,8.38,True,
OfficeMedium,F2,llama-3.3-70b-versatile,1542799867,5A,main_experiment,occupancy_m2_person,9.29,True,
OfficeMedium,F2,llama-3.3-70b-versatile,1542799867,5A,main_experiment,outdoor_air,0.001,True,
OfficeMedium,F2,llama-3.3-70b-versatile,1542799867,5A,main_experiment,cooling_cop,3.3,True,
OfficeMedium,F2,llama-3.3-70b-versatile,1542799867,5A,main_experiment,heating_setpoint_C,22.0,True,
OfficeMedium,F2,llama-3.3-70b-versatile,1542799867,5A,main_experiment,cooling_setpoint_C,25.0,True,
OfficeMedium,F2,llama-3.3-70b-versatile,1542799868,5A,main_experiment,window_u_value,1.77,True,
OfficeMedium,F2,llama-3.3-70b-versatile,1542799868,5A,main_experiment,window_shgc,0.48,True,
OfficeMedium,F2,llama-3.3-70b-versatile,1542799868,5A,main_experiment,lighting_W_m2,10.76,True,
OfficeMedium,F2,llama-3.3-70b-versatile,1542799868,5A,main_experiment,equipment_W_m2,7.46,True,
